timestamp,location,latitude,longitude,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,atmospheric_pressure,rainfall,estimated_pbl_height_m,ventilation_index,atmospheric_stagnation_index,pm_ratio,pm2_5_roll_3h,pm10_roll_3h,aqi_roll_3h,hour,day,day_of_week,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,previous_1_hour_AQI,previous_3_hour_AQI,previous_6_hour_AQI,rolling_3_hour_AQI,rolling_6_hour_AQI,rolling_12_hour_AQI,previous_PM2.5,previous_PM10
2026-09-05 03:00:00+00:00,Ghaziabad,28.6692,77.4538,454,305.3,521.8,56.6,22.7,1.99,19.7,21.0,81.6,4.1,295.7,1010.3,0.0,350.0,398.6,0.713,0.585,317.5,541.07,465.3,3,5,5,9,0.7071,0.7071,-0.9749,-0.2225,470,438,397,460.0,435.8,387.6,322.1,549.1
2026-09-05 04:00:00+00:00,Ghaziabad,28.6692,77.4538,468,319.1,545.8,58.9,23.6,2.07,19.9,21.2,79.1,3.0,294.1,1009.6,0.0,350.0,291.7,0.741,0.585,315.5,538.9,464.0,4,5,5,9,0.866,0.5,-0.9749,-0.2225,454,472,392,465.3,445.3,397.9,305.3,521.8
2026-09-05 05:00:00+00:00,Ghaziabad,28.6692,77.4538,489,340.3,581.5,90.1,25.3,3.17,18.6,22.4,78.2,4.7,300.8,1009.7,0.0,350.0,456.9,0.667,0.585,321.57,549.7,470.3,5,5,5,9,0.9659,0.2588,-0.9749,-0.2225,468,470,446,464.0,458.0,408.8,319.1,545.8
2026-09-05 06:00:00+00:00,Ghaziabad,28.6692,77.4538,414,265.1,451.9,77.3,22.0,2.74,18.4,23.4,72.5,5.6,301.1,1009.2,0.0,350.0,544.4,0.593,0.587,308.17,526.4,457.0,6,5,5,9,1.0,0.0,-0.9749,-0.2225,489,454,438,470.3,465.2,421.3,340.3,581.5
2026-09-05 07:00:00+00:00,Ghaziabad,28.6692,77.4538,406,258.0,438.2,76.8,21.9,2.72,16.6,25.0,67.8,5.7,281.8,1009.3,0.0,484.7,767.4,0.557,0.589,287.8,490.53,436.3,7,5,5,9,0.9659,-0.2588,-0.9749,-0.2225,414,468,472,457.0,461.2,428.4,265.1,451.9
2026-09-05 08:00:00+00:00,Ghaziabad,28.6692,77.4538,369,210.2,355.3,107.2,23.2,3.84,28.6,27.3,65.4,7.2,285.4,1010.0,0.0,617.9,1235.8,0.481,0.592,244.43,415.13,396.3,8,5,5,9,0.866,-0.5,-0.9749,-0.2225,406,489,470,436.3,450.2,433.3,258.0,438.2
2026-09-05 09:00:00+00:00,Ghaziabad,28.6692,77.4538,360,197.6,331.9,104.3,22.5,3.73,41.2,27.4,56.8,8.2,291.0,1010.7,0.0,767.4,1748.0,0.384,0.595,221.93,375.13,378.3,9,5,5,9,0.7071,-0.7071,-0.9749,-0.2225,369,414,454,396.3,433.3,434.6,210.2,355.3
2026-09-05 10:00:00+00:00,Ghaziabad,28.6692,77.4538,352,187.5,312.6,102.8,22.2,3.68,48.6,29.1,54.5,9.1,290.6,1011.1,0.0,873.8,2208.8,0.333,0.6,198.43,333.27,360.3,10,5,5,9,0.5,-0.866,-0.9749,-0.2225,360,406,468,378.3,417.7,431.5,197.6,331.9
2026-09-05 11:00:00+00:00,Ghaziabad,28.6692,77.4538,362,201.1,332.5,85.0,24.8,3.04,60.6,30.1,47.7,10.3,289.5,1011.7,0.0,975.8,2791.9,0.239,0.605,195.4,325.67,358.0,11,5,5,9,0.2588,-0.9659,-0.9749,-0.2225,352,369,489,360.3,398.3,428.2,187.5,312.6
2026-09-05 12:00:00+00:00,Ghaziabad,28.6692,77.4538,353,188.2,308.5,82.6,24.1,2.96,64.1,32.2,47.1,11.8,289.3,1011.7,0.0,1001.7,3283.4,0.175,0.61,192.27,317.87,355.7,12,5,5,9,0.0,-1.0,-0.9749,-0.2225,362,360,414,358.0,377.2,421.2,201.1,332.5
2026-09-05 13:00:00+00:00,Ghaziabad,28.6692,77.4538,334,163.6,266.2,74.3,21.7,2.66,63.0,33.0,44.5,11.8,282.2,1011.3,0.0,995.4,3262.7,0.158,0.615,184.3,302.4,349.7,13,5,5,9,-0.2588,-0.9659,-0.9749,-0.2225,353,352,406,355.7,367.0,414.1,188.2,308.5
2026-09-05 14:00:00+00:00,Ghaziabad,28.6692,77.4538,348,182.0,294.3,85.0,24.8,3.04,59.9,32.7,46.5,12.4,276.6,1011.0,0.0,917.7,3161.0,0.147,0.618,177.93,289.67,345.0,14,5,5,9,-0.5,-0.866,-0.9749,-0.2225,334,362,369,349.7,355.0,402.6,163.6,266.2
2026-09-05 15:00:00+00:00,Ghaziabad,28.6692,77.4538,343,175.3,282.3,83.3,24.3,2.98,51.1,31.5,46.3,11.3,276.3,1010.6,0.0,814.4,2556.3,0.19,0.621,173.63,280.93,341.7,15,5,5,9,-0.7071,-0.7071,-0.9749,-0.2225,348,353,360,345.0,351.5,392.4,182.0,294.3
2026-09-05 16:00:00+00:00,Ghaziabad,28.6692,77.4538,126,72.876,118.384,72.6,22.4,2.67,44.4,32.4,46.6,11.1,295.4,1009.8,3.7,677.4,2088.6,0.2,0.616,143.39,231.66,272.3,16,5,5,9,-0.866,-0.5,-0.9749,-0.2225,343,334,352,341.7,348.7,383.2,175.3,282.3
2026-09-05 17:00:00+00:00,Ghaziabad,28.6692,77.4538,270,111.1,178.9,71.8,21.5,2.6,31.1,30.7,48.4,11.2,298.6,1009.3,1.7,516.5,1606.9,0.208,0.621,119.76,193.19,246.3,17,5,5,9,-0.9659,-0.2588,-0.9749,-0.2225,126,348,362,272.3,311.0,354.7,72.88,118.38
2026-09-05 18:00:00+00:00,Ghaziabad,28.6692,77.4538,192,87.7,141.8,108.7,22.9,3.98,18.2,28.9,52.0,10.6,298.5,1009.4,2.8,350.0,1030.6,0.256,0.618,90.56,146.36,196.0,18,5,5,9,-1.0,-0.0,-0.9749,-0.2225,270,343,353,246.3,295.7,336.4,111.1,178.9
2026-09-05 19:00:00+00:00,Ghaziabad,28.6692,77.4538,145,73.8,120.1,108.3,23.1,3.98,18.0,27.3,58.7,8.9,298.7,1009.8,3.5,350.0,865.3,0.369,0.614,90.87,146.93,202.3,19,5,5,9,-0.9659,0.2588,-0.9749,-0.2225,192,126,334,196.0,268.8,317.9,87.7,141.8
2026-09-05 20:00:00+00:00,Ghaziabad,28.6692,77.4538,337,167.5,274.7,106.6,21.5,3.82,19.2,27.3,66.1,7.1,296.9,1009.9,0.0,350.0,690.3,0.49,0.61,109.67,178.87,224.7,20,5,5,9,-0.866,0.5,-0.9749,-0.2225,145,270,348,202.3,237.3,296.2,73.8,120.1
2026-09-05 21:00:00+00:00,Ghaziabad,28.6692,77.4538,345,177.7,293.7,108.9,21.9,3.9,19.9,24.9,69.4,6.3,303.5,1010.6,0.0,350.0,612.5,0.544,0.605,139.67,229.5,275.7,21,5,5,9,-0.7071,0.7071,-0.9749,-0.2225,337,192,343,224.7,235.5,293.5,167.5,274.7
2026-09-05 22:00:00+00:00,Ghaziabad,28.6692,77.4538,405,256.8,428.0,84.6,24.1,2.99,17.3,23.8,73.8,5.6,298.2,1010.9,0.0,350.0,544.4,0.601,0.6,200.67,332.13,362.3,22,5,5,9,-0.5,0.866,-0.9749,-0.2225,345,145,126,275.7,235.8,292.2,177.7,293.7
2026-09-05 23:00:00+00:00,Ghaziabad,28.6692,77.4538,443,299.0,502.1,87.2,24.5,3.07,17.5,22.4,76.9,4.4,304.2,1011.5,0.0,350.0,427.8,0.67,0.595,244.5,407.93,397.7,23,5,5,9,-0.2588,0.9659,-0.9749,-0.2225,405,337,270,362.3,282.3,296.7,256.8,428.0
2026-09-06 00:00:00+00:00,Ghaziabad,28.6692,77.4538,439,293.2,495.6,82.7,23.2,2.91,16.7,21.3,79.9,4.0,307.4,1011.9,0.0,350.0,388.9,0.706,0.592,283.0,475.23,429.0,0,6,6,9,0.0,1.0,-0.7818,0.6235,443,345,192,397.7,311.2,303.4,299.0,502.1
2026-09-06 01:00:00+00:00,Ghaziabad,28.6692,77.4538,447,299.5,508.8,57.4,23.1,2.02,17.7,20.1,83.7,2.6,301.5,1011.4,0.0,350.0,252.8,0.787,0.589,297.23,502.17,443.0,1,6,6,9,0.2588,0.9659,-0.7818,0.6235,439,405,145,429.0,352.3,310.6,293.2,495.6
2026-09-06 02:00:00+00:00,Ghaziabad,28.6692,77.4538,451,302.9,516.5,56.9,22.8,2.0,18.0,20.3,82.2,3.9,301.0,1011.3,0.0,350.0,379.2,0.725,0.586,298.53,506.97,445.7,2,6,6,9,0.5,0.866,-0.7818,0.6235,447,443,337,443.0,402.7,320.0,299.5,508.8
2026-09-06 03:00:00+00:00,Ghaziabad,28.6692,77.4538,462,313.4,535.5,58.1,23.3,2.04,18.2,21.5,85.1,3.2,310.0,1010.7,0.0,350.0,311.1,0.773,0.585,305.27,520.27,453.3,3,6,6,9,0.7071,0.7071,-0.7818,0.6235,451,439,345,445.7,421.7,328.6,302.9,516.5
2026-09-06 04:00:00+00:00,Ghaziabad,28.6692,77.4538,473,323.9,554.0,59.8,24.0,2.1,18.5,21.4,80.8,4.0,293.7,1010.1,0.0,350.0,388.9,0.712,0.585,313.4,535.33,462.0,4,6,6,9,0.866,0.5,-0.7818,0.6235,462,447,405,453.3,441.2,338.5,313.4,535.5
2026-09-06 05:00:00+00:00,Ghaziabad,28.6692,77.4538,460,311.2,531.7,82.4,23.2,2.9,16.1,22.2,77.3,4.0,300.1,1009.7,0.0,350.0,388.9,0.689,0.585,316.17,540.4,465.0,5,6,6,9,0.9659,0.2588,-0.7818,0.6235,473,451,443,462.0,452.5,367.4,323.9,554.0
2026-09-06 06:00:00+00:00,Ghaziabad,28.6692,77.4538,408,259.4,442.3,83.3,24.0,2.96,16.7,22.9,75.8,6.2,289.0,1009.3,0.0,350.0,602.8,0.591,0.586,298.17,509.33,447.0,6,6,6,9,1.0,0.0,-0.7818,0.6235,460,462,439,465.0,455.3,383.2,311.2,531.7
2026-09-06 07:00:00+00:00,Ghaziabad,28.6692,77.4538,384,229.1,389.2,84.1,24.5,3.01,17.5,25.4,68.5,6.7,290.9,1009.6,0.0,483.6,900.0,0.522,0.589,266.57,454.4,417.3,7,6,6,9,0.9659,-0.2588,-0.7818,0.6235,408,473,447,447.0,450.2,401.2,259.4,442.3
2026-09-06 08:00:00+00:00,Ghaziabad,28.6692,77.4538,365,204.2,345.0,104.1,22.5,3.73,28.3,26.2,64.7,6.8,280.9,1010.1,0.0,620.1,1171.3,0.493,0.592,230.9,392.17,385.7,8,6,6,9,0.866,-0.5,-0.7818,0.6235,384,460,451,417.3,439.7,421.2,229.1,389.2
2026-09-06 09:00:00+00:00,Ghaziabad,28.6692,77.4538,359,196.6,330.2,103.8,22.4,3.72,37.2,28.2,60.6,7.8,277.6,1010.3,0.0,750.4,1625.9,0.425,0.595,209.97,354.8,369.3,9,6,6,9,0.7071,-0.7071,-0.7818,0.6235,365,408,462,385.7,425.3,423.5,204.2,345.0
2026-09-06 10:00:00+00:00,Ghaziabad,28.6692,77.4538,354,190.7,317.9,104.6,22.6,3.74,49.2,29.1,54.7,9.3,280.9,1011.3,0.0,872.7,2254.5,0.326,0.6,197.17,331.03,359.3,10,6,6,9,0.5,-0.866,-0.7818,0.6235,359,384,473,369.3,408.2,424.7,196.6,330.2
2026-09-06 11:00:00+00:00,Ghaziabad,28.6692,77.4538,356,192.3,317.9,81.3,23.7,2.91,59.9,31.5,49.4,10.0,271.0,1011.7,0.0,965.4,2681.7,0.263,0.605,193.2,322.0,356.3,11,6,6,9,0.2588,-0.9659,-0.7818,0.6235,354,365,460,359.3,388.3,420.4,190.7,317.9
2026-09-06 12:00:00+00:00,Ghaziabad,28.6692,77.4538,355,191.3,313.7,84.0,24.5,3.01,64.8,32.0,44.6,10.7,272.1,1011.4,0.0,1017.5,3024.2,0.203,0.61,191.43,316.5,355.0,12,6,6,9,0.0,-1.0,-0.7818,0.6235,356,359,408,356.3,371.0,413.2,192.3,317.9
2026-09-06 13:00:00+00:00,Ghaziabad,28.6692,77.4538,335,164.7,268.0,74.8,21.8,2.68,65.333,31.5,44.2,12.4,272.2,1011.4,0.0,997.2,3434.8,0.132,0.615,182.77,299.87,348.7,13,6,6,9,-0.2588,-0.9659,-0.7818,0.6235,355,354,384,355.0,362.2,406.2,191.3,313.7
2026-09-06 14:00:00+00:00,Ghaziabad,28.6692,77.4538,331,159.7,258.2,74.5,21.7,2.67,63.1,33.1,43.0,11.5,277.7,1011.2,0.0,936.9,2992.9,0.16,0.619,171.9,279.97,340.3,14,6,6,9,-0.5,-0.866,-0.7818,0.6235,335,356,365,348.7,354.0,396.8,164.7,268.0
2026-09-06 15:00:00+00:00,Ghaziabad,28.6692,77.4538,346,179.4,288.9,85.2,24.9,3.05,53.4,31.5,45.5,12.6,280.9,1010.5,0.0,818.0,2863.0,0.133,0.621,167.93,271.7,337.3,15,6,6,9,-0.7071,-0.7071,-0.7818,0.6235,331,355,359,340.3,348.3,386.8,159.7,258.2
2026-09-06 16:00:00+00:00,Ghaziabad,28.6692,77.4538,337,168.3,270.7,80.4,23.5,2.88,43.4,31.3,46.4,12.3,291.5,1009.7,0.0,678.1,2316.8,0.151,0.622,169.13,272.6,338.0,16,6,6,9,-0.866,-0.5,-0.7818,0.6235,346,335,354,337.3,346.2,377.2,179.4,288.9
2026-09-06 17:00:00+00:00,Ghaziabad,28.6692,77.4538,333,162.7,261.9,77.3,22.5,2.77,30.4,31.0,50.2,10.7,293.9,1009.3,0.0,513.6,1526.5,0.24,0.621,170.13,273.83,338.7,17,6,6,9,-0.9659,-0.2588,-0.7818,0.6235,337,331,356,338.0,343.3,365.8,168.3,270.7
2026-09-06 18:00:00+00:00,Ghaziabad,28.6692,77.4538,328,156.1,252.4,105.7,21.3,3.78,19.3,30.0,53.7,9.5,290.2,1009.2,0.0,350.0,923.6,0.311,0.618,162.37,261.67,332.7,18,6,6,9,-1.0,-0.0,-0.7818,0.6235,333,346,355,338.7,339.5,355.2,162.7,261.9
2026-09-06 19:00:00+00:00,Ghaziabad,28.6692,77.4538,351,186.8,303.9,122.6825,24.8,4.358249999999999,17.9,28.6,58.0,8.6,289.0,1009.7,0.0,350.0,836.1,0.376,0.615,168.53,272.73,337.3,19,6,6,9,-0.9659,0.2588,-0.7818,0.6235,328,337,335,332.7,335.0,348.6,156.1,252.4
2026-09-06 20:00:00+00:00,Ghaziabad,28.6692,77.4538,344,176.7,289.8,112.5,22.6,4.03,17.6,25.7,63.7,7.1,297.1,1009.6,0.0,350.0,690.3,0.474,0.61,173.2,282.03,341.0,20,6,6,9,-0.866,0.5,-0.7818,0.6235,351,333,331,337.3,337.7,345.8,186.8,303.9
2026-09-06 21:00:00+00:00,Ghaziabad,28.6692,77.4538,391,238.9,395.0,118.7,23.3,4.2,17.1,25.0,68.7,5.7,310.3,1010.4,0.0,350.0,554.2,0.563,0.605,200.8,329.57,362.0,21,6,6,9,-0.7071,0.7071,-0.7818,0.6235,344,328,346,341.0,339.8,344.1,176.7,289.8
2026-09-06 22:00:00+00:00,Ghaziabad,28.6692,77.4538,408,261.0,435.0,86.0,24.5,3.04,17.1,23.4,72.7,5.8,316.2,1011.3,0.0,350.0,563.9,0.586,0.6,225.53,373.27,381.0,22,6,6,9,-0.5,0.866,-0.7818,0.6235,391,351,337,362.0,347.3,346.8,238.9,395.0
2026-09-06 23:00:00+00:00,Ghaziabad,28.6692,77.4538,428,283.8,476.6,82.8,23.3,2.92,18.5,22.6,79.7,4.1,316.6,1011.3,0.0,350.0,398.6,0.701,0.595,261.23,435.53,409.0,23,6,6,9,-0.2588,0.9659,-0.7818,0.6235,408,344,333,381.0,359.2,351.2,261.0,435.0
2026-09-07 00:00:00+00:00,Ghaziabad,28.6692,77.4538,428,282.1,476.6,79.5,22.4,2.8,18.1,21.5,80.2,3.8,303.8,1011.4,0.0,350.0,369.4,0.716,0.592,275.63,462.73,421.3,0,7,0,9,0.0,1.0,0.0,1.0,428,391,328,409.0,375.0,357.2,283.8,476.6
2026-09-07 01:00:00+00:00,Ghaziabad,28.6692,77.4538,447,299.4,508.5,57.4,23.1,2.02,16.6,20.2,81.3,2.7,313.8,1011.7,0.0,350.0,262.5,0.767,0.589,288.43,487.23,434.3,1,7,0,9,0.2588,0.9659,0.0,1.0,428,408,351,421.3,391.7,363.3,282.1,476.6
2026-09-07 02:00:00+00:00,Ghaziabad,28.6692,77.4538,466,317.6,541.5,59.6,24.0,2.1,19.2,20.5,83.2,2.6,314.0,1011.4,0.0,350.0,252.8,0.784,0.587,299.7,508.87,447.0,2,7,0,9,0.5,0.866,0.0,1.0,447,428,344,434.3,407.7,372.7,299.4,508.5
2026-09-07 03:00:00+00:00,Ghaziabad,28.6692,77.4538,451,301.5,515.2,55.9,22.4,1.97,17.9,20.4,85.0,4.1,296.7,1010.7,0.0,350.0,398.6,0.736,0.585,306.17,521.73,454.7,3,7,0,9,0.7071,0.7071,0.0,1.0,466,428,391,447.0,428.0,383.9,317.6,541.5
2026-09-07 04:00:00+00:00,Ghaziabad,28.6692,77.4538,488,339.1,579.9,62.5,25.1,2.2,17.0,20.8,83.0,4.2,309.1,1009.7,0.0,350.0,408.3,0.719,0.585,319.4,545.53,468.3,4,7,0,9,0.866,0.5,0.0,1.0,451,447,408,454.7,438.0,392.7,301.5,515.2
2026-09-07 05:00:00+00:00,Ghaziabad,28.6692,77.4538,487,337.8,577.2,89.4,25.1,3.15,18.1,22.7,77.9,4.8,289.6,1009.4,0.0,350.0,466.7,0.661,0.585,326.13,557.43,475.3,5,7,0,9,0.9659,0.2588,0.0,1.0,488,466,428,468.3,451.3,405.2,339.1,579.9
2026-09-07 06:00:00+00:00,Ghaziabad,28.6692,77.4538,441,292.4,498.5,85.2,24.3,3.02,16.2,24.3,73.9,5.6,291.2,1009.2,0.0,350.0,544.4,0.602,0.587,323.1,551.87,472.0,6,7,0,9,1.0,0.0,0.0,1.0,487,451,428,475.3,461.2,418.1,337.8,577.2
2026-09-07 07:00:00+00:00,Ghaziabad,28.6692,77.4538,445,297.8,505.8,88.7,25.2,3.14,19.5,25.6,69.3,5.8,293.9,1009.3,0.0,482.3,777.0,0.563,0.589,309.33,527.17,457.7,7,7,0,9,0.9659,-0.2588,0.0,1.0,441,488,447,472.0,463.3,427.5,292.4,498.5
2026-09-07 08:00:00+00:00,Ghaziabad,28.6692,77.4538,363,202.1,341.6,103.1,22.3,3.69,26.7,26.0,62.1,7.8,284.0,1009.7,0.0,628.3,1361.3,0.435,0.592,264.1,448.63,416.3,8,7,0,9,0.866,-0.5,0.0,1.0,445,487,466,457.7,463.0,435.3,297.8,505.8
2026-09-07 09:00:00+00:00,Ghaziabad,28.6692,77.4538,366,205.7,345.4,108.6,23.5,3.89,39.0,28.5,56.4,7.7,290.1,1010.5,0.0,769.2,1645.2,0.401,0.596,235.2,397.6,391.3,9,7,0,9,0.7071,-0.7071,0.0,1.0,363,441,451,416.3,445.8,436.9,202.1,341.6
2026-09-07 10:00:00+00:00,Ghaziabad,28.6692,77.4538,370,210.5,350.8,115.4,24.9,4.13,50.5,28.8,52.3,8.9,284.4,1011.4,0.0,885.9,2190.1,0.326,0.6,206.1,345.93,366.3,10,7,0,9,0.5,-0.866,0.0,1.0,366,445,488,391.3,431.7,434.8,205.7,345.4
2026-09-07 11:00:00+00:00,Ghaziabad,28.6692,77.4538,346,179.4,296.6,75.8,22.1,2.71,59.4,30.0,50.6,11.1,286.3,1011.3,0.0,958.1,2954.1,0.227,0.605,198.53,330.93,360.7,11,7,0,9,0.2588,-0.9659,0.0,1.0,370,363,487,366.3,412.0,431.7,210.5,350.8
2026-09-07 12:00:00+00:00,Ghaziabad,28.6692,77.4538,351,185.8,304.7,81.6,23.8,2.92,62.0,32.2,48.0,12.0,278.8,1011.5,0.0,996.0,3320.0,0.173,0.61,191.9,317.37,355.7,12,7,0,9,0.0,-1.0,0.0,1.0,346,366,441,360.7,388.5,424.8,179.4,296.6
2026-09-07 13:00:00+00:00,Ghaziabad,28.6692,77.4538,346,179.8,292.6,81.7,23.8,2.92,62.1,31.7,46.7,11.8,279.3,1011.4,0.0,981.9,3218.4,0.173,0.614,181.67,297.97,347.7,13,7,0,9,-0.2588,-0.9659,0.0,1.0,351,370,445,355.7,373.5,418.4,185.8,304.7
2026-09-07 14:00:00+00:00,Ghaziabad,28.6692,77.4538,347,180.9,292.5,84.5,24.6,3.02,61.9,32.0,43.2,12.5,277.5,1011.3,0.0,935.8,3249.3,0.121,0.618,182.17,296.6,348.0,14,7,0,9,-0.5,-0.866,0.0,1.0,346,346,363,347.7,357.0,410.0,179.8,292.6
2026-09-07 15:00:00+00:00,Ghaziabad,28.6692,77.4538,326,153.4,247.0,72.9,21.3,2.61,54.9,31.6,43.0,11.4,279.7,1010.4,0.0,829.2,2625.8,0.164,0.621,171.37,277.37,339.7,15,7,0,9,-0.7071,-0.7071,0.0,1.0,347,351,366,348.0,354.3,400.1,180.9,292.5
2026-09-07 16:00:00+00:00,Ghaziabad,28.6692,77.4538,330,158.8,255.4,75.9,22.1,2.72,44.2,31.5,45.1,10.4,294.6,1010.1,0.0,682.2,1970.8,0.218,0.622,164.37,264.97,334.3,16,7,0,9,-0.866,-0.5,0.0,1.0,326,346,370,339.7,347.7,389.7,153.4,247.0
2026-09-07 17:00:00+00:00,Ghaziabad,28.6692,77.4538,337,168.1,270.7,79.9,23.3,2.86,30.8,31.0,50.1,10.5,291.6,1009.5,0.0,513.8,1498.6,0.247,0.621,160.1,257.7,331.0,17,7,0,9,-0.9659,-0.2588,0.0,1.0,330,347,346,334.3,341.0,376.5,158.8,255.4
2026-09-07 18:00:00+00:00,Ghaziabad,28.6692,77.4538,345,178.8,289.1,121.0,24.3,4.33,16.5,29.2,54.7,9.0,295.5,1009.0,0.0,350.0,875.0,0.338,0.618,168.57,271.73,337.3,18,7,0,9,-1.0,-0.0,0.0,1.0,337,326,351,331.0,339.5,364.0,168.1,270.7
2026-09-07 19:00:00+00:00,Ghaziabad,28.6692,77.4538,349,183.7,298.9,121.0,24.3,4.33,18.6,28.7,57.3,8.6,290.9,1009.5,0.0,350.0,836.1,0.371,0.615,176.87,286.23,343.7,19,7,0,9,-0.9659,0.2588,0.0,1.0,345,330,346,337.3,338.5,356.0,178.8,289.1
2026-09-07 20:00:00+00:00,Ghaziabad,28.6692,77.4538,337,168.0,275.4,107.0,21.5,3.83,19.7,26.5,65.0,7.0,299.8,1010.0,0.0,350.0,680.6,0.487,0.61,176.83,287.8,343.7,20,7,0,9,-0.866,0.5,0.0,1.0,349,337,347,343.7,339.0,348.0,183.7,298.9
2026-09-07 21:00:00+00:00,Ghaziabad,28.6692,77.4538,348,182.4,301.5,115.1,23.2,4.13,19.8,24.5,69.1,7.1,297.2,1010.7,0.2,350.0,690.3,0.51,0.605,178.03,291.93,344.7,21,7,0,9,-0.7071,0.7071,0.0,1.0,337,345,326,343.7,337.3,345.8,168.0,275.4
2026-09-07 22:00:00+00:00,Ghaziabad,28.6692,77.4538,388,234.9,391.4,77.4,22.0,2.74,16.3,23.4,73.3,5.7,314.5,1011.0,0.0,350.0,554.2,0.594,0.6,195.1,322.77,357.7,22,7,0,9,-0.5,0.866,0.0,1.0,348,349,330,344.7,341.0,344.3,182.4,301.5
2026-09-07 23:00:00+00:00,Ghaziabad,28.6692,77.4538,439,295.2,495.7,86.1,24.2,3.03,16.8,21.9,80.4,5.2,301.4,1011.7,0.0,350.0,505.6,0.661,0.596,237.5,396.2,391.7,23,7,0,9,-0.2588,0.9659,0.0,1.0,388,337,337,357.7,350.7,345.8,234.9,391.4
2026-09-08 00:00:00+00:00,Ghaziabad,28.6692,77.4538,446,299.8,506.7,84.5,23.8,2.98,16.4,21.3,80.1,3.9,303.6,1011.8,0.0,350.0,379.2,0.711,0.592,276.63,464.6,424.3,0,8,1,9,0.0,1.0,0.7818,0.6235,439,348,345,391.7,367.7,353.6,295.2,495.7
2026-09-08 01:00:00+00:00,Ghaziabad,28.6692,77.4538,443,296.1,502.9,56.8,22.8,2.0,16.7,20.9,82.6,3.1,312.8,1011.8,0.0,350.0,301.4,0.76,0.589,297.03,501.77,442.7,1,8,1,9,0.2588,0.9659,0.7818,0.6235,446,388,349,424.3,384.5,361.5,299.8,506.7
2026-09-08 02:00:00+00:00,Ghaziabad,28.6692,77.4538,460,311.9,531.8,58.6,23.5,2.06,17.3,20.3,83.2,2.3,318.0,1011.1,0.0,350.0,223.6,0.796,0.586,302.6,513.8,449.7,2,8,1,9,0.5,0.866,0.7818,0.6235,443,439,337,442.7,400.2,369.6,296.1,502.9
2026-09-08 03:00:00+00:00,Ghaziabad,28.6692,77.4538,484,335.4,573.2,62.1,25.0,2.19,18.4,21.5,82.4,2.9,310.9,1010.5,0.0,350.0,281.9,0.767,0.585,314.47,535.97,462.3,3,8,1,9,0.7071,0.7071,0.7818,0.6235,460,446,348,449.7,420.7,379.0,311.9,531.8
2026-09-08 04:00:00+00:00,Ghaziabad,28.6692,77.4538,498,349.2,596.933,64.4,25.9,2.27,17.8,21.4,79.9,4.1,311.0,1009.8,0.0,350.0,398.6,0.702,0.585,332.17,567.31,480.7,4,8,1,9,0.866,0.5,0.7818,0.6235,484,443,388,462.3,443.3,392.2,335.4,573.2
2026-09-08 05:00:00+00:00,Ghaziabad,28.6692,77.4538,498,349.2165,596.9,92.4,26.0,3.26,17.2,22.1,79.3,5.3,300.8,1009.5,0.0,350.0,515.3,0.65,0.585,344.61,589.01,493.3,5,8,1,9,0.9659,0.2588,0.7818,0.6235,498,460,439,480.7,461.7,406.2,349.2,596.93
2026-09-08 06:00:00+00:00,Ghaziabad,28.6692,77.4538,382,227.0,387.1,81.6,23.8,2.92,17.1,23.2,72.6,6.0,285.4,1009.5,0.0,350.0,583.3,0.577,0.586,308.47,526.98,459.3,6,8,1,9,1.0,0.0,0.7818,0.6235,498,484,446,493.3,471.5,419.6,349.22,596.9
2026-09-08 07:00:00+00:00,Ghaziabad,28.6692,77.4538,370,210.7,357.9,77.4,22.6,2.77,16.6,25.0,69.5,7.2,284.2,1009.2,0.0,482.0,964.0,0.509,0.589,262.31,447.3,416.7,7,8,1,9,0.9659,-0.2588,0.7818,0.6235,382,498,443,459.3,460.8,422.7,227.0,387.1
2026-09-08 08:00:00+00:00,Ghaziabad,28.6692,77.4538,366,206.3,348.6,105.2,22.7,3.77,29.5,26.3,64.4,7.0,293.7,1009.7,0.0,621.1,1207.7,0.483,0.592,214.67,364.53,372.7,8,8,1,9,0.866,-0.5,0.7818,0.6235,370,498,460,416.7,448.7,424.4,210.7,357.9
2026-09-08 09:00:00+00:00,Ghaziabad,28.6692,77.4538,368,208.7,350.5,110.2,23.8,3.94,38.6,28.4,59.9,9.3,277.9,1010.7,0.0,753.5,1946.5,0.361,0.595,208.57,352.33,368.0,9,8,1,9,0.7071,-0.7071,0.7818,0.6235,366,382,484,372.7,433.0,426.8,206.3,348.6
2026-09-08 10:00:00+00:00,Ghaziabad,28.6692,77.4538,348,181.8,303.1,99.7,21.5,3.57,47.2,30.2,54.5,9.4,286.6,1011.1,0.0,873.8,2281.6,0.321,0.6,198.93,334.07,360.7,10,8,1,9,0.5,-0.866,0.7818,0.6235,368,370,498,368.0,413.7,428.5,208.7,350.5
2026-09-08 11:00:00+00:00,Ghaziabad,28.6692,77.4538,360,198.5,328.2,83.9,24.5,3.0,57.2,31.2,49.1,11.3,278.8,1011.8,0.0,967.3,3036.2,0.209,0.605,196.33,327.27,358.7,11,8,1,9,0.2588,-0.9659,0.7818,0.6235,348,366,498,360.7,388.7,425.2,181.8,303.1
